master_person_id,total_campaign_memberships,total_responses,real_engagement_count,automated_touch_count,automation_ratio,webinar_attended_count,event_attended_count,content_response_count,email_response_count,last_response_date,days_since_last_response,responses_7d,responses_14d,responses_30d,responses_90d,response_velocity_30d,engagement_burst_flag,sustained_engagement_flag,seniority_score,persona_score,profile_completeness_score,non_prospect_flag,account_id,is_icp_qualified,is_named_account,intent_score,do_not_contact,account_response_count,engaged_contacts_on_account,account_surge_flag,duplicate_email_flag,shared_mailbox_flag,broken_conversion_link_flag,missing_title_flag,missing_account_flag,opted_out_flag,bounced_or_left_company_flag,structural_block_flag,risk_score,eligibility_status,engagement_quality_score,buying_committee_strength
MP00000000000500,11,1,1,9,0.8181818181818182,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,70,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000501,4,2,2,0,0.0,1,0,1,0,2026-05-28 21:04:04,2.122164351851852,2,2,2,2,2.0,False,False,0,60,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,True,False,True,True,False,False,False,70,Restricted,60.0,0.0
MP00000000000502,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,True,False,True,100,Blocked,0.0,0.0
MP00000000000503,6,1,1,0,0.0,0,0,1,0,2026-04-27 21:04:04,33.12216435185185,0,0,0,1,0.0,False,False,70,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,50.0,0.0
MP00000000000504,9,1,1,8,0.8888888888888888,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,25,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,50.0,0.0
MP00000000000505,2,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000506,4,3,3,1,0.25,1,0,2,0,2026-05-09 21:04:04,21.12216435185185,0,0,3,3,3.0,False,True,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,56.666666666666664,0.0
MP00000000000507,3,3,3,0,0.0,0,0,3,0,2026-05-17 21:04:04,13.122164351851852,0,1,2,3,2.0,False,True,70,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,True,False,True,True,False,False,False,70,Restricted,50.0,0.0
MP00000000000508,23,5,5,18,0.782608695652174,5,0,0,0,2026-05-28 21:04:04,2.122164351851852,3,3,5,5,5.0,True,True,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,70.0,0.0
MP00000000000509,2,2,2,0,0.0,2,0,0,0,2026-05-16 21:04:04,14.122164351851852,0,0,2,2,2.0,False,False,0,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,70.0,0.0
MP00000000000510,4,2,2,0,0.0,2,0,0,0,2026-05-22 21:04:04,8.122164351851852,0,2,2,2,2.0,False,False,0,85,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000511,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000512,4,1,1,2,0.5,1,0,0,0,2026-05-02 21:04:04,28.12216435185185,0,0,1,1,1.0,False,False,0,100,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000513,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000514,10,2,2,8,0.8,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,25,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000515,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,True,True,100,Blocked,0.0,0.0
MP00000000000516,7,4,4,1,0.14285714285714285,1,0,1,1,2026-05-30 21:04:04,0.12216435185185186,2,2,3,4,3.0,False,True,85,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,True,False,False,True,True,False,False,False,60,Restricted,35.0,0.0
MP00000000000517,9,5,5,3,0.3333333333333333,3,0,2,0,2026-05-22 21:04:04,8.122164351851852,0,1,3,5,1.5,False,True,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,62.0,0.0
MP00000000000518,12,1,1,10,0.8333333333333334,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,85,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,True,False,False,True,True,False,False,False,60,Restricted,70.0,0.0
MP00000000000519,3,2,2,1,0.3333333333333333,2,0,0,0,2026-05-23 21:04:04,7.122164351851852,0,1,2,2,2.0,False,False,25,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,70.0,0.0
MP00000000000520,11,2,2,9,0.8181818181818182,1,0,1,0,2026-05-30 21:04:04,0.12216435185185186,2,2,2,2,2.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000521,4,2,2,0,0.0,0,0,1,1,2026-05-28 21:04:04,2.122164351851852,1,2,2,2,2.0,False,False,0,75,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,35.0,0.0
MP00000000000522,2,1,1,0,0.0,1,0,0,0,2026-04-25 21:04:04,35.12216435185185,0,0,0,1,0.0,False,False,0,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000523,4,3,3,1,0.25,2,0,1,0,2026-05-24 21:04:04,6.122164351851852,1,1,1,3,0.5,False,True,0,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,63.333333333333336,0.0
MP00000000000524,7,4,4,1,0.14285714285714285,3,0,1,0,2026-05-08 21:04:04,22.12216435185185,0,0,3,4,3.0,False,True,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,65.0,0.0
MP00000000000525,2,1,1,0,0.0,1,0,0,0,2026-05-21 21:04:04,9.122164351851852,0,1,1,1,1.0,False,False,25,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,70.0,0.0
MP00000000000526,3,1,1,1,0.3333333333333333,0,0,1,0,2026-05-29 21:04:04,1.1221643518518518,1,1,1,1,1.0,False,False,85,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000527,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,70,85,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000528,10,2,2,8,0.8,1,0,1,0,2026-05-25 21:04:04,5.122164351851852,2,2,2,2,2.0,False,False,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000529,3,2,2,0,0.0,0,0,2,0,2026-04-29 21:04:04,31.12216435185185,0,0,0,2,0.0,False,False,70,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,50.0,0.0
MP00000000000530,2,2,2,0,0.0,1,0,1,0,2026-05-19 21:04:04,11.122164351851852,0,1,2,2,2.0,False,False,70,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,True,False,True,100,Blocked,60.0,0.0
MP00000000000531,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000532,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000533,15,4,4,10,0.6666666666666666,0,0,3,0,2026-05-24 14:00:00,6.416655092592593,1,2,4,4,4.0,False,True,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,37.5,0.0
MP00000000000534,11,1,1,9,0.8181818181818182,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000535,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000536,5,2,2,3,0.6,2,0,0,0,2026-05-02 21:04:04,28.12216435185185,0,0,1,2,1.0,False,False,50,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,70.0,0.0
MP00000000000537,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,75,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000538,2,2,2,0,0.0,0,0,2,0,2026-05-19 21:04:04,11.122164351851852,0,1,1,2,1.0,False,False,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000539,11,3,3,7,0.6363636363636364,1,0,1,0,2026-05-24 14:00:00,6.416655092592593,2,2,3,3,3.0,False,True,85,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,40.0,0.0
MP00000000000540,3,1,1,1,0.3333333333333333,1,0,0,0,2026-05-22 21:04:04,8.122164351851852,0,1,1,1,1.0,False,False,25,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,True,45,Blocked,70.0,0.0
MP00000000000541,3,1,1,0,0.0,1,0,0,0,2026-05-14 21:04:04,16.12216435185185,0,0,1,1,1.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000542,13,5,5,8,0.6153846153846154,3,0,2,0,2026-05-26 21:04:04,4.122164351851852,2,2,4,5,4.0,False,True,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,62.0,0.0
MP00000000000543,1,1,1,0,0.0,1,0,0,0,2026-05-16 21:04:04,14.122164351851852,0,0,1,1,1.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000544,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000545,2,2,2,0,0.0,1,0,1,0,2026-05-30 21:04:04,0.12216435185185186,2,2,2,2,2.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000546,4,3,3,0,0.0,2,0,0,1,2026-05-16 21:04:04,14.122164351851852,0,0,2,3,2.0,False,True,50,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,53.333333333333336,0.0
MP00000000000547,6,4,4,2,0.3333333333333333,1,0,3,0,2026-05-29 21:04:04,1.1221643518518518,2,3,4,4,4.0,True,True,85,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,55.0,0.0
MP00000000000548,11,1,1,8,0.7272727272727273,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,70.0,0.0
MP00000000000549,2,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,75,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,True,False,True,100,Blocked,0.0,0.0
MP00000000000550,3,1,1,2,0.6666666666666666,0,0,1,0,2026-04-16 21:04:04,44.12216435185185,0,0,0,1,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,50.0,0.0
MP00000000000551,2,1,1,0,0.0,1,0,0,0,2026-05-24 21:04:04,6.122164351851852,1,1,1,1,1.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000552,21,8,8,10,0.47619047619047616,2,0,5,1,2026-05-28 21:04:04,2.122164351851852,2,2,3,8,0.6,False,True,70,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,51.25,0.0
MP00000000000553,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000554,2,2,2,0,0.0,2,0,0,0,2026-05-19 21:04:04,11.122164351851852,0,1,1,2,1.0,False,False,100,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000555,4,1,1,1,0.25,1,0,0,0,2026-04-23 21:04:04,37.12216435185185,0,0,0,1,0.0,False,False,50,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,True,False,False,True,True,False,False,True,60,Blocked,70.0,0.0
MP00000000000556,4,1,1,2,0.5,1,0,0,0,2026-04-23 21:04:04,37.12216435185185,0,0,0,1,0.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000557,2,2,2,0,0.0,2,0,0,0,2026-05-12 21:04:04,18.12216435185185,0,0,1,2,1.0,False,False,70,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000558,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000559,12,4,4,8,0.6666666666666666,2,0,2,0,2026-05-24 14:00:00,6.416655092592593,1,2,4,4,4.0,False,True,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,True,False,False,True,False,False,False,55,Restricted,60.0,0.0
MP00000000000560,5,2,2,0,0.0,1,0,0,0,2026-05-15 21:04:04,15.122164351851852,0,0,2,2,2.0,False,False,70,85,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,35.0,0.0
MP00000000000561,10,1,1,9,0.9,0,0,1,0,2026-05-23 21:04:04,7.122164351851852,0,1,1,1,1.0,False,False,50,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,50.0,0.0
MP00000000000562,11,1,1,9,0.8181818181818182,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,70,0,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,True,False,True,100,Blocked,70.0,0.0
MP00000000000563,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,True,30,Blocked,0.0,0.0
MP00000000000564,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,75,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000565,8,0,0,8,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,True,False,False,True,False,False,False,55,Restricted,0.0,0.0
MP00000000000566,11,4,4,7,0.6363636363636364,0,0,3,1,2026-05-24 14:00:00,6.416655092592593,2,2,2,4,1.0,False,True,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,42.5,0.0
MP00000000000567,4,1,1,1,0.25,1,0,0,0,2026-05-14 21:04:04,16.12216435185185,0,0,1,1,1.0,False,False,50,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,True,False,True,100,Blocked,70.0,0.0
MP00000000000568,3,1,1,0,0.0,0,0,1,0,2026-05-15 21:04:04,15.122164351851852,0,0,1,1,1.0,False,False,0,100,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,50.0,0.0
MP00000000000569,1,1,1,0,0.0,1,0,0,0,2026-05-08 21:04:04,22.12216435185185,0,0,1,1,1.0,False,False,25,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000570,11,2,2,8,0.7272727272727273,1,0,1,0,2026-05-27 21:04:04,3.122164351851852,2,2,2,2,2.0,False,False,0,60,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000571,5,4,4,0,0.0,3,0,0,0,2026-05-17 21:04:04,13.122164351851852,0,1,2,4,1.0,False,True,70,85,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,52.5,0.0
MP00000000000572,15,3,3,11,0.7333333333333333,2,0,1,0,2026-05-27 21:04:04,3.122164351851852,2,3,3,3,3.0,True,True,50,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,True,45,Blocked,63.333333333333336,0.0
MP00000000000573,4,3,3,0,0.0,2,0,1,0,2026-05-21 21:04:04,9.122164351851852,0,1,2,3,2.0,False,True,50,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,63.333333333333336,0.0
MP00000000000574,3,2,2,0,0.0,1,0,1,0,2026-05-23 21:04:04,7.122164351851852,0,1,2,2,2.0,False,False,50,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,False,True,False,False,True,False,False,True,55,Blocked,60.0,0.0
MP00000000000575,1,1,1,0,0.0,0,0,1,0,2026-04-29 21:04:04,31.12216435185185,0,0,0,1,0.0,False,False,50,75,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,True,True,100,Blocked,50.0,0.0
MP00000000000576,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,100,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000577,11,3,3,7,0.6363636363636364,1,0,0,2,2026-05-24 21:04:04,6.122164351851852,3,3,3,3,3.0,True,True,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,36.666666666666664,0.0
MP00000000000578,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000579,2,1,1,0,0.0,0,0,1,0,2026-04-19 21:04:04,41.12216435185185,0,0,0,1,0.0,False,False,25,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,50.0,0.0
MP00000000000580,12,4,4,8,0.6666666666666666,0,0,4,0,2026-05-30 21:04:04,0.12216435185185186,2,2,3,4,3.0,False,True,0,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,50.0,0.0
MP00000000000581,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000582,12,3,3,8,0.6666666666666666,2,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,3,0.5,False,True,85,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,False,False,45,Restricted,63.333333333333336,0.0
MP00000000000583,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,100,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,0.0,0.0
MP00000000000584,40,2,2,38,0.95,1,0,1,0,2026-05-22 10:15:00,8.572905092592592,0,2,2,2,2.0,False,False,25,60,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,60.0,0.0
MP00000000000585,10,1,1,8,0.8,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,0,0,71.42857142857143,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,50.0,0.0
MP00000000000586,5,2,2,2,0.4,2,0,0,0,2026-05-06 21:04:04,24.12216435185185,0,0,1,2,1.0,False,False,70,85,85.71428571428571,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,70.0,0.0
MP00000000000587,11,3,3,7,0.6363636363636364,1,0,1,0,2026-05-26 21:04:04,4.122164351851852,3,3,3,3,3.0,True,True,50,0,85.71428571428571,True,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,True,15,Blocked,40.0,0.0
MP00000000000588,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,75,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,0.0,0.0
MP00000000000589,4,2,2,1,0.25,1,0,0,0,2026-05-27 21:04:04,3.122164351851852,1,1,2,2,2.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,True,False,False,False,True,False,True,True,100,Blocked,35.0,0.0
